SYS_ID_TR_MERCHANT_REGISTRATION,NUMBERS
3ff37f51-436b-4726-88ec-420ed5ce0c25,Y0000017673
efd251fc-acca-4643-ba6e-3c6c15cc419e,Y0000043323
d4800723-9232-4252-84a3-4b91d20a4114,Y0000018067
fe63f232-ee3e-4df9-ae2b-4a53f1fabb89,Y0000022371
b704974b-2047-414e-a384-10bb033c65fe,Y0000041756
fe242b90-88fb-4518-9923-d842f73db623,Y0000045588
898835c6-b673-4486-93a1-a88654da450a,Y0000042050
0ad68af6-f100-46cd-84f3-3c71b758bb66,Y0000018344
83e524ba-febf-40a8-b25e-1f119a766592,Y0000004048
f6c2739d-2aaa-49c3-a818-e926c520c82f,Y0000051249
6c71db98-9ab5-4f12-a76b-7b854d3b80b6,Y0000046478
62232324-9dcc-4e26-b3b5-f68a850ba662,Y0000042045
25b47401-f279-45b5-9190-c8db0a9a999c,Y0000007966
fb91d980-d150-463f-9387-ee31cec85beb,Y0000043322
bfaa9637-6f76-490a-a623-b5d852ea9ebb,Y0000045981
267827d6-a3c2-4471-8466-c514dffe4259,Y0000041031
3aefa4ce-e22d-448f-ad64-7ab21bd4c8b4,Y0000040965
edc49da1-c0a9-4573-b0a1-c337c327d8e1,Y0000048822
8d047aa2-48bc-47c9-b2ce-f493b66e6544,Y0000004834
8e38a68e-b250-480d-a51e-3e81fb793e8c,Y0000046418
fe5e0bb2-c449-4ba0-8fbd-da38aa8ef61c,Y0000050607
2614805e-4d35-4cea-8987-a7b5d12c883f,Y0000046372
fca1e3e5-b1be-4104-9efc-c78a094b06e1,Y0000041217
390b66e9-2b76-4fff-9cd5-d183384e15f8,Y0000043620
f5a47750-c434-4096-9493-c4ecd035ff34,Y0000044177
001def9d-4bc3-4226-bf95-9a1be1378fb6,Y0000001162
1af4d452-1330-4a54-b8c7-875d003365ac,Y0000021287
0ca7d684-cdb8-4efc-adc8-09d61cf990cb,Y0000040697
45bb3c32-cad4-450b-9e17-0c7cfeef8466,Y0000021359
47f54a30-b8af-4291-96fd-a848e5493643,Y0000051246
36680df2-1c45-4787-a2ce-699a4989c496,Y0000003286
3325083e-8837-4264-9d7b-99272a2dc29a,Y0000043904
b81cf0bd-1ef6-4d5e-af4f-0155013c5878,Y0000018638
994b71b1-61b7-40b6-b74e-7c5f19b64368,Y0000009896
1126e6e9-3b5d-484c-9df8-34e650a4a60c,Y0000003588
fd4e7a8c-a347-48f6-9d2e-673856f743dd,Y0000000687
c4aa0a5d-46e3-41b9-9f61-d55fb611647c,Y0000040964
b9bd2616-80e4-4354-b342-acfe1f9be077,Y0000021635
c7786d1a-13ae-4f3d-a41e-18a83b272042,Y0000017996
f281d6cd-0397-43fd-b400-4c5fdf7f8ffa,Y0000033210
1aa74a23-fed6-4583-8577-78f2db7a45ab,Y0000000636
eeb0e76a-a83a-4fea-bcaf-d457a36dc4a6,Y0000042564
db5e6d70-93e9-4e39-9256-92641fb72e75,Y0000000939
3b92a2f0-d8a4-4387-9f0a-2ae2b702dc6d,Y0000043155
eec4f823-19e4-4440-aa66-cf2f6a948d20,Y0000048208
ab6dfd78-c139-4a77-9744-2c6adcae38a2, 0000000366
25423114-226b-49f6-b0b5-18a485219b09,Y0000045983
48852a87-391f-4609-bb1e-f40871b02ab7,Y0000018747
53a67098-d6d5-44f9-bb2c-e9ae80fcf1de,Y0000041650
4f617d6b-1450-411e-ae52-c4b5292cd79a,Y0000047061
c3632965-b3bb-4641-ac00-0b69fbbc8de0,Y0000000512
10fde5f7-69de-4075-9ace-e9dc271f771d,Y0000000698
2ae8b5a2-28b0-42b6-8acd-9c4eacb565b1,Y0000043756
d4b58a02-72a8-4e41-98ef-83ee7352cdcb,Y0000046152
bdfc989e-c768-4641-af99-08d4915df16c,Y0000046306
694f299a-b89c-4b76-a65f-85bf592df36b,Y0000018299
82c2ba2a-a47a-465c-b017-003e7dd41101,Y0000018673
a149c2c6-3f65-48bb-9426-3373a569c7c6,Y0000046153
79e97212-0833-42a3-b385-6d5dda468aab,Y0000042028
89dc8f65-4649-41a4-86f6-06997931d2f7,Y0000046307
a50f88bf-13b6-4410-bf68-3ea97f820082,Y0000041851
c4bf277f-0b4a-4b9d-be7c-1fbdbd19fb05,Y0000046777
a888770d-21f2-4439-92b2-e1ac11a6400f,Y0000046311
0ab2bc71-3fef-449c-bcfb-541a3e342db0,Y0000005099
c84bb9d0-ef48-4d0d-9a15-c905aa1249c7,Y0000045480
0939344f-41b9-49f1-933c-6085815a7afc,Y0000044379
6c663074-a2bd-4658-ab0c-3e37b01f7c3b,Y0000050455
93664754-6252-4ef4-bf13-1bc0a92e1cae,Y0000000728
4e4eb6de-68a7-4029-bcbf-5e3c3073eec7,Y0000000905
2e1cd0d9-4fd0-46e5-8ab2-5d82846cddad,Y0000047047
f80a8ef2-4549-4645-99f9-a6e63213919f,Y0000021537
406f5363-f726-4c32-bcc5-2d11e1b7e65d,Y0000000956
8e6c3af2-f3d0-4437-b20f-1bd5c662fe1d,Y0000046157
9d7bddac-3ce6-47f3-81d1-e3d9d9a5e0c2,Y0000040683
4971b87d-d826-4c39-8b5f-e465fd4efcc8,Y0000047598
93480479-4ffc-473c-9b2c-f8ece5bd3399,Y0000043827
022c75a7-541c-4c11-be4c-4d2d6eb4af2c,Y0000040696
415b2886-105d-41d7-906e-4b06b350bd9a, 0000000345
532e64d8-d81b-4fe9-83a7-da037c112373,Y0000046071
596ee325-6cd2-42a3-8e60-8eebf6588df4,Y0000050511
4154671c-696c-4e88-bf86-3e39668ae58f,Y0000017672
53ef1a5c-a753-4b5a-abe7-622b73817cf5,Y0000000563
edd2187a-e434-4264-9ea5-cbe891d8da70,Y0000018185
79b82b27-e69e-48ba-a051-17c4cf8aa0e4,Y0000040159
9ff0d8e8-5749-455a-8a1a-a15aa532b22b,Y0000001037
789ae003-fd5a-4b4b-82f1-4c074a0d10a7,Y0000046625
6d91ffd7-786c-4f5b-8b93-dcc094bbbc73,Y0000004047
6bd61e83-0903-4ae1-8e31-d0d677a51aed,Y0000001038
c76c63d5-8e87-44f6-be78-40596c1fbb56,Y0000018748
169abdef-cca6-468d-a0ac-86adbd634070,Y0000042154
82695744-c5b5-4177-a820-f282695be77c,Y0000029088
4456bcff-7eb1-4f8c-95fa-c46cdf6fff2e,Y0000001417
1cd3fed2-e59b-407f-9086-cbec6e91f94c,Y0000042038
82c2dd0b-d6fa-41cd-aac3-ed92ccdb4639,Y0000050608
2fa49fbe-649e-4db0-a70f-a51a8228cd75,Y0000043693
61c44a1d-a5fd-4e90-9f20-5e6a20f7ce6a,Y0000044235
4c5c94af-3899-453d-b4b9-941f42a719bb,Y0000000552
98f6c151-4b8b-433b-8458-91380e3bd305,Y0000045703
d7a93e20-c641-4606-86ab-e7de9ef6458f,Y0000045705
b1f16896-b20e-4a37-aa32-10a1d395400d,Y0000050616
5f0ae27c-6b7b-480b-931c-355a3041c00a,Y0000045704
26eeb0b7-f931-4e70-9bca-13b9bbbe2a7f,Y0000045702
68e81bc7-e3a1-4d59-abc0-c648e7a294a5,Y0000005873
b3eee668-f65c-470a-90dd-176f5e114a53,Y0000045715
57a8bbf5-6653-4045-b4ba-98b30c7ccf2e,Y0000000833
91754cf6-6d6e-4ace-8a84-f87e183ad411,Y0000050606
6b4742c0-9513-4959-bb95-f5f769b48b15,Y0000050617
0b7a9181-b6b9-4d46-8a5d-faf30df10a96,Y0000045722
99096d5a-66d5-4843-be56-9d28676b8106,Y0000045735
5e5a99bf-7e0a-43e9-8d4f-a9f53b79bc1f,Y0000045734
21cf56c5-d7a3-4ad8-8311-37f997d6e74a,Y0000005872
afc0d2cd-02c0-4c5d-bacf-283d3011a7d7,Y0000050612
a039e446-729b-4207-a7f5-01752188e9b9,Y0000050206
6a2308a6-cbb9-4203-a00d-744864a5fda6,Y0000050621
6664607f-55ed-42f7-a4cd-ad8529fec9c4,Y0000045717
c7d36911-c97c-4b1f-a97b-ac344c8db02a,Y0000045723
d394c8a9-4841-438d-87be-a64c84551fea,Y0000045737
f2992b54-e06d-4401-9daa-1ddb298676b3,Y0000043981
53dbe4ab-1c2d-4f07-981b-a2669ebcf689,Y0000045721
3a61ac6f-7f2c-47f3-b8b5-49cc109b498f,Y0000045720
5a7460f3-e6a3-4a2a-a068-030b0f06edd9,Y0000050632
61913ffc-3b39-4af3-8222-a047dc12dc9f,Y0000045725
89598145-0027-4d69-8750-da1c894d5978,Y0000047247
8239ad03-544c-45f5-a437-59c2a6144872,Y0000051374
a0691e2c-f3bc-44fe-ad38-33e8f8be8ccc,Y0000045719
48f77365-7e44-4339-8f6e-18eb6863dce9,Y0000050629
7645526c-bb3d-4f1d-90ca-b22475af0b38,Y0000050634
ef8ba7ad-e79c-4d2d-a03d-32ab3bf64c87,Y0000045733
70c81180-63a6-43b1-829e-fc5d03dc84bb,Y0000051958
ff9eedd8-aa1b-48e0-8340-423e02622a70,Y0000045746
ada86199-0626-4c14-90ce-b4739ab0e435,Y0000051669
2a40a328-d042-4a06-85f4-3fb6545f8539,Y0000048953
7622c339-169b-4c64-a45f-7c6a459c0dd1,Y0000045752
0e8d248e-1670-4b6d-b26e-30d32dfa73b3,Y0000045747
ac371bbf-bcde-40f3-a7df-b48257adeda1,Y0000045743
4980ff0d-cf87-4e13-93eb-9d53c9194abe,Y0000050600
0fb7d798-7572-407c-b855-7fa1f645cf0d,Y0000050983
3e09d87a-721f-403e-a5d8-2c07f6de0cc6,Y0000045940
00e68028-9099-477c-90bf-4ce3ed8fc187,Y0000050127
d1d8095f-2e2c-4740-90ce-b7183d09cd5f,Y0000045755
26a78bef-af4d-408c-b6fb-2216b3838804,Y0000045754
e014b9d7-8f0f-4e6c-8891-aa8e98855299,Y0000045739
3030b393-4e0c-4011-8e89-856706007dfa,Y0000045740
f43aa32e-c0c1-4c5e-97ba-16e9bbce7650,Y0000050615
cb141e9d-72c9-4654-b31e-47aa2e77fd05,Y0000045741
4f29367e-00b3-43dc-a676-823a5e857c51,Y0000046305
4f8dd47e-f801-4d77-b543-02cd94746b0e,Y0000045750
a99e48d0-fcbf-4f60-9284-51d20ffd7e11,Y0000045768
9a3b9f94-7b23-41cd-b275-aaf7f3129a28,Y0000050605
1cc25439-c5c4-455a-b72c-4ccaae37aed0,Y0000045760
68786540-7c02-4e2d-bd6c-6f49b0b82e53,Y0000045773
c63a47e3-100c-446c-a4e6-9b0146fbe1a1,Y0000045759
0fe8f4cf-67f6-45b7-869e-5e2861983951,Y0000045763
0d5e1936-61b9-4f88-8e19-8de432900a34,Y0000045766
6e3d17d3-1cd6-40f0-ac6b-80f05362c05b,Y0000045769
9b5dc2f9-3367-475c-b640-b5f214c42afc,Y0000045774
991e39ad-7d00-42e5-9081-84b95be53210,Y0000045767
e1753a0a-c6c5-4efd-be15-9248a99f744e,Y0000045762
432187cf-00cb-4b8a-a84f-b55120259e62,Y0000045758
d5c3d3f2-9c3c-41d8-a63f-3f2de475763d,Y0000045771
1d704410-a022-41ca-8dcf-6558956b6d73,Y0000050627
ac2f9613-fda5-4a78-81b8-c160cd692c85,Y0000021281
9117d4a6-5e2d-4d0e-ad0d-a9830766c34c,Y0000045777
16d334e9-8a3a-4316-8edd-94cbdece42a2,Y0000045781
c03fcdb8-1561-4a96-bdea-5917d413921a,Y0000050613
178986c1-544d-442a-8bb6-db381db03f1a,Y0000000870
cd6e6b73-cdae-40f3-8770-bc2a4b1b2c8b,Y0000045779
6384aaf1-1e31-4341-a3cc-ec55dc5583d3,Y0000045483
6e120cf0-4e79-4898-97a9-c3d85b3cc5c7, 0000000374
5f7e454e-735c-4df6-a201-24b9a654260c,Y0000046278
a0ddd6aa-8d38-4ed5-a792-8caf00ec659e,Y0000045485
fa7fd69a-7a1f-4888-ac7d-05adb6d2dcbf,Y0000018345
8ee7da76-5870-4592-9684-33a0c6fda458,Y0000044111
1954eaa2-7926-4874-a32b-28dc7e98d932,Y0000045982
2a978ed6-5ec5-4d43-9f2c-9605baa1b5ed,Y0000043796
68da5d83-4740-4f4e-85c4-489ce0c09bb0,Y0000044653
cc55bef2-e6b5-4979-b65b-19a4fb1bc55a,Y0000045488
3454d03b-d8d5-425a-b960-42f0a7131e5b,Y0000005860
3261cf28-95dc-4185-9e5d-5de6c0596a01,Y0000044644
a57f1911-6a6c-4da5-932b-fc11c74b5db7,Y0000050630
177e458d-a957-41e4-ac94-1bb660f8ddf7,Y0000003137
49af49d1-f4ca-405f-ade7-95f6decae605,Y0000044651
14ec4f7e-73ff-4284-bd06-aa234f70ff18,Y0000044353
b4caa797-f268-48e6-85d9-a1b7a6b9a052,Y0000045986
9eb10f22-17cc-4d34-ba76-b41ee100dad6,Y0000050084
761ed456-10ba-4d49-a30f-53099847a1f4,Y0000049221
c6619995-70d5-4d79-99d1-b77ca3c5fb07,Y0000041984
5878a2c2-a63f-4619-9fee-ff1094a96f86,Y0000045474
c216f05d-d2e6-4037-af43-cd8f75f09af4, 0000000314
75d45aa1-a0b1-4c21-94f6-83bfcd10ae23,Y0000046310
a13b4bed-4dc0-4018-8aaf-e2047d489f96,Y0000048821
02461464-81fe-40be-89d8-10ab148682b6,Y0000041657
0bfa79a4-fd13-415e-85fa-ef51a00d2fd0,Y0000040426
73b2190f-d112-4484-883a-3e09886cf1ce,Y0000046312
f776e1ef-4880-400b-a236-58af5e2073c1, 0000000406
1b65126d-627d-432f-8e65-50e340ef79f0,Y0000041707
b54d8b57-fddb-4ff2-aff1-2dbb48c59c10,Y0000018398
1c41f872-2d36-4051-a569-65ed4adc1338,Y0000044048
4d479a1e-bbba-4126-9a73-25fa256af339,Y0000000904
37706814-7015-4fac-8c92-50347804c73e,Y0000040587
3f902d9f-4a45-40ef-9b04-2bf6a8ec4084, 0000000404
d8feda03-ba05-48bd-a8a8-ac43e838884a,Y0000000872
71bffb02-d852-4b41-8b1d-97197b4c2045,Y0000046288
1ec2f36f-b468-42ca-8fb5-7e16b5686d94,Y0000004685
1a6891a0-ecf8-49c7-b6d4-740772d14adb,Y0000041603
ddd4ab43-ce23-4303-a169-3c168945023e,Y0000041322
1b7f2d9a-17e5-44cd-aa5d-f26da4155456,Y0000051458
ad161355-79b2-46c3-a5ba-f9f8d34e8636,Y0000044175
919933f2-7cf4-48a0-9bfd-a05e9f50c1a8,Y0000045058
da6c9b8f-2eef-4f6d-b43c-2ae231497cfa,Y0000046890
3239026d-c6b3-437c-9521-521f6027f922,Y0000050623
12702832-4954-4f37-a1ed-ad2d9ba263fc,Y0000050625
3e028bfe-03c9-40e3-ab41-8fe9d40fe942,Y0000000886
edc5484c-8a0b-4516-8751-cb9cff61a26a,Y0000050830
e0c5f49b-100b-4202-b4d6-547c89a2134a,Y0000047697
18ed1f5c-3463-496f-b492-b19b463015f5,Y0000050633
e2346c94-da24-4df1-b956-93e04d051c8b,Y0000015342
a3058e46-1957-4e70-8537-3133235bb045,Y0000018505
4333e9de-9724-4501-95a7-c3916c8292d5,Y0000044549
fdacb3aa-905b-4df8-b564-ac01ae430f2c,Y0000047406
db2742fd-fd35-4872-8805-aa47c1f62646,Y0000050626
5134f12c-a2cd-4af5-be09-c7fb438d8575,Y0000043828
9bf8f71d-c857-46ba-95eb-87ea4f871391,Y0000050619
c430ef1e-2c76-4607-bbcc-2409ebd58a68,Y0000000988
b4b2a579-43ba-4ea7-b350-c152631aa8a3,Y0000000785
62fe0f51-7de5-4633-a533-8ae84e38aa5c,Y0000044569
1bdb7d94-71fb-4ee2-b7cf-4d437834927a,Y0000050628
c7016fea-5734-4729-9152-a843c263a7e3,Y0000046623
d2fedb33-df53-4ade-a9a8-9a9c64b6c7b1,Y0000050620
8f8c2502-aaf7-4d8b-a311-2de84e149c69,Y0000044557
60cbd9c9-3edc-4bcc-8adf-951e3bde9c88,Y0000043747
785ae22e-f481-452d-aa1c-72a8eda98592,Y0000050645
ae54b46c-9dc2-46a6-91d0-53d0f7d1be5e,Y0000048972
ec7643d7-81a0-4248-9222-dc5b1654d659,Y0000041220
66afea4e-c1a7-432f-b39a-20b3ef138e6f,Y0000050631
afe37158-7df8-4106-b308-b115cfd64b9b,Y0000050647
9e4b60e2-3ce4-4e3e-9bdf-560945c1c82e,Y0000052207
7f8897a0-9812-40d3-84ef-7bb318cd4193,Y0000000937
2f4bdfdc-4dea-4efd-ba0c-42b7edc3cbc4,Y0000050646
5dfbc84f-4980-4fc2-951b-0b5b715f9088,Y0000050652
96d1cb42-811b-4b37-9551-66117c9aa5d3,Y0000045556
59c273b1-1c81-48c8-ae85-18e5876ed1c5,Y0000000592
e1d945b8-4114-47e7-bf1a-e4718b6a706b,Y0000047945
320a4fae-9747-41f1-b74c-b2147a36545e,Y0000044578
9cd99927-b64b-4813-aaf7-4d98ead9f289,Y0000044586
54ccea8d-d64f-474f-8005-5af439ded127,Y0000051250
14c0bb01-d624-42c9-b00f-ef421f8a7712,Y0000044584
c81d8685-b029-4283-8faf-e6790b9bd904,Y0000044589
8b7ad606-35b6-47b1-a2eb-0e295ed37efc,Y0000044585
49583bd7-2fb9-4502-81d5-3379d78d0c5d,Y0000044587
633559c8-a4b9-4d6c-a45f-bd78222aa72b,Y0000043832
e0d5df2c-8dc3-479f-84c6-84f79e97c028,Y0000045490
02091c1c-5a8b-4643-8e74-407328ca2156,Y0000050977
f0ef6141-24a9-4e0c-8966-543f33eb8a8b,Y0000029091
1b35d136-1624-42b4-a283-a6dd5cb77df5,Y0000043794
2bfc8585-7a78-4594-b61a-327ee820598c,Y0000049373
44cbedc0-9097-49f7-a10a-a9cb5c5865e0,Y0000048970
5a88e9e3-867b-4abf-b915-6d1c210f0aff,Y0000047239
69d352d0-d455-470d-a218-1a6c7308e244,Y0000047202
575d881e-6aef-460c-aafc-82af234de295,Y0000037778
bf8e95c9-247d-4b53-a181-c7d44bb55474,Y0000000858
acc77af6-c961-4dc4-bd0c-e06222b0db92,Y0000050637
859b151c-870b-4db1-a01a-15be6419d028,Y0000051463
8751e4f9-6540-4e69-b767-2c00f2719388,Y0000047204
1158cd47-3ec0-466f-a6ed-e912b656c5a6,Y0000047222
d03d9670-c498-416e-8d1b-580e16ddf7c6,Y0000042549
4ee1e89a-68c9-43c7-821d-0649ee1ca0e8,Y0000049950
4259bfb6-61e4-48db-9ae9-30fb97d8f178,Y0000043696
f3c05ca9-f47d-4173-aceb-920e7db8441d,Y0000050641
79ca96d3-6ab6-41f2-99ab-ef1813f950af,Y0000047236
46501155-64d8-4086-a79f-62c6df2b3728,Y0000001612
5f0b12c8-ea80-43bf-bb88-7600d18da6bd,Y0000018680
4702432c-323c-4d75-a642-4964ec06fb17, 0000000355
edc82b1c-e692-4de4-819b-ba64d0282200,Y0000018183
6a66929a-2dd8-46aa-8c01-1db30e19bcdd,Y0000045977
0d32a7af-702e-487f-84e6-ca029e4cd286,Y0000017642
8cc2aafd-f36b-44c7-be0e-291ad45c3a71,Y0000040432
9c08fcb5-ebb7-4b5b-a0a5-8aa268c02041,Y0000043671
f5406d65-8304-49f9-a979-3461bc2f8aa3,Y0000041596
40fa2178-bf87-4384-990b-0f1b9b33e2a3,Y0000050642
5205a313-8554-42b0-a346-9b1864865663,Y0000050649
e801560d-f73a-4044-9d4f-7875e3c3ffd1,Y0000051148
31d38032-1a26-4ef4-af1f-c403cb0085bc,Y0000050639
e8b83364-64a7-4012-ad23-db97e9b4d962,Y0000050979
d94dd207-2918-46ce-8bf3-1483037974e7,Y0000050644
5e1e1b4a-08ae-425d-a7d5-f78665c59474,Y0000050974
23600a94-0658-4ac5-845a-0074d4ac6169,Y0000045056
0778cc6e-509f-4973-97e5-0c257864831c,Y0000045048
e3c7695c-1709-4c98-8667-9b31f1121fad,Y0000045045
573ffb90-87cf-4821-b537-72c71915ff09,Y0000045059
df545718-ebc8-4d40-9ab9-990c719a77db,Y0000045054
388ba607-93ce-4f49-84a5-8a05d17136cd,Y0000045050
f27dfd4c-6c0d-4727-9fc0-5327114bae0a,Y0000045051
93ba55e0-5dff-46fb-a92e-242e1c33ba31,Y0000045052
e7478e06-7960-4845-b6c2-c07c3c1bfd1b,Y0000045047
048e50d5-2e2f-484d-9d96-d52b3ce28a71,Y0000045040
657db1e1-662d-4758-9291-eab5ec58b65a,Y0000045049
6ccaccca-c0e5-473c-a9ab-63102f33bfab,Y0000050640
2bf4f70f-7b28-460a-ab60-4e7206c65439,Y0000045053
427ddf8d-0731-40e5-b3ed-6e0c962716e0,Y0000046286
839fe375-faa1-4559-88e9-8b249d13f10f,Y0000042774
55437c73-57db-4679-8dc3-e792f9342d3d,Y0000041697
ce55c7ea-c35a-44ee-adb7-a21c551ad6a7,Y0000000576
ab73a06b-6369-452a-b7bb-130c4726a5a2,Y0000000803
bd7a7d3e-5e58-4895-96af-d5aefd9e030f,Y0000042262
e3e69964-f4e3-4bc0-92db-87e5cd946936,Y0000000890
3c402887-6630-44a2-9160-e059053f3026,Y0000000659
00bdb496-d317-4974-a10a-96df90ca6a8b,Y0000000596
89630f2a-95af-44f2-b7d7-d6bd96647ce9,Y0000044180
27c71d5c-a8c9-4b51-9bc3-1e29fa3f48b3,Y0000037772
11319923-79d2-4d93-9fba-d19b14d8f514,Y0000012488
eac9dad2-2992-4b37-9e13-0bc0f888e897,Y0000000894
7fc5968d-87e1-40f4-a329-f3da16b9534b,Y0000048975
7148b6d9-433f-4e3f-8b5d-331bbab104fb,Y0000047223
ffbc2ddc-03df-418b-8b6c-01ea59b9a838,Y0000050978
ae94ad18-382e-41c0-b299-55a7798e5f44,Y0000047228
62d7b59f-8ad5-402a-a25e-93283aae392b,Y0000000944
b85be329-0765-4eb9-895c-1c2f965807de,Y0000050648
95a3b766-b149-46d2-a007-3691b4acb256,Y0000048348
0b628990-7346-45f0-b57c-4a4e79093325,Y0000047235
e9a30be9-52d6-409b-b869-152a3e51c404,Y0000003285
39efb39f-6403-49d2-81b3-5794e97ad846,Y0000041752
2707ed62-c9e8-4eff-bbb4-c55507771887,Y0000000932
6bf61e42-8bad-4709-9e21-ecb19088e884,Y0000047210
2c8e6847-a04e-40b7-bb67-0751d3140bfc,Y0000047220
2f272fa9-60a9-478c-a2ba-b2de0372dbf4,Y0000040674
85f4cc50-bd7f-4474-bdf1-491be30c012b,Y0000047226
5a2433dc-43f8-4ffa-bd15-ebde39c0dc0d,Y0000047519
ededc2c3-c194-41b7-95e5-e96d45991aeb,Y0000047157
33a4fa50-1a45-4600-9f48-2678fc3624e2,Y0000021362
1c848dc2-146d-4774-b260-94251892ebfe,Y0000047217
4d682366-9004-4a28-971c-e87fec1e14a6,Y0000046547
5edfb001-b2d4-42a4-90de-8ed833512341,Y0000040957
362dc092-9f3e-4eab-9e5b-5fcbb21c2887,Y0000047232
2982ecea-5767-4b2e-8a4c-4d14d1e599ff,Y0000048313
c3099afa-df62-4aae-b27b-784efb351ac5,Y0000003135
3978c539-81be-42d6-bfec-d9218c053f8b,Y0000046425
43c20a38-9f62-4582-b8c0-1b5e46a66f70,Y0000000881
fe4610da-d306-4234-af7f-96727afac3c9,Y0000041852
0b2809d2-14f3-42ef-8e5b-642ad8e4bffc,Y0000041222
2027d76c-ee89-4cd9-a0ba-8eccc37f4c20,Y0000042093
4a7c63ae-7e2a-4d3b-b920-5996ab6464a8,Y0000047539
862d549a-58c3-4bc5-9134-c02a88ae2b81,Y0000000428
c5cdaa60-46f6-41fc-93fa-8c97ea44e3eb,Y0000042017
0d34a8f6-7689-4b88-be14-b89bddae55b6,Y0000041696
9fcd3297-4936-4030-bfa0-1bda6e800816,Y0000042550
32e9bb83-defe-45f2-9c44-aa81827cf2d5,Y0000047554
21a5964f-8029-4ec2-9edf-27c4ce7d71d1,Y0000042763
d252d623-c01e-45c7-97a2-39797cc719f8,Y0000020231
6dd620f2-1f25-487a-ab39-52dcf13fcc8b,Y0000045946
de15031c-a320-457e-a96e-c2ac5fac1559,Y0000045598
aafdac80-e4f4-445a-b989-13bc3c469ab3, 0000000363
f89bd4e9-9298-47e9-a8a0-e00d8cbd0cf9,Y0000024440
8f863bd9-a178-45d9-a5ef-5691e254e501,Y0000040666
3f62c70d-b62c-4258-8323-fe9a7e4d6447,Y0000021283
e3f4b1b1-1b5f-4328-a1f0-e294b887afed,Y0000000864
5945171f-d8b1-443b-9897-0f98f6ec11b7,Y0000042786
94dcbb75-710c-4274-942e-2b32209ebc7a,Y0000044649
fef1324d-019a-4bc4-9c52-704e4cda3b37,Y0000050982
b8ab6741-917c-4431-90de-e88bffad9b63,Y0000004691
52b66f1d-6410-4b4f-8c3a-4e0d348ce95d,Y0000044639
6ea5815f-60eb-4069-992a-705fb82f3845,Y0000044652
39d39d7b-333e-4a48-af66-a6703c3f40dc,Y0000000679
f0de454a-61f4-4be2-83e3-1c38950d5f25,Y0000044645
57ec37cb-ee35-47bb-aa06-1eb482ea4db4,Y0000050638
81e9c602-8ea5-4716-95fe-16aee3fdf359,Y0000043556
a7be168b-b00e-489e-b1c1-f17038e69340,Y0000041098
55610044-cfe6-45d3-8bff-8bb392a3c262,Y0000045939
8f2e73f8-00b9-4487-b39c-e8ae3afdb674,Y0000043611
62507c30-e1ca-47dc-8337-03640abacf0c,Y0000045950
51db9dfe-2334-49d4-a583-65c52c8547fd,Y0000041563
3faaf13a-d0e2-4769-8b6c-5d913fe02e20,Y0000045039
34088f14-d188-4408-aa85-c5380b172a4b,Y0000040824
d3a8e7ab-1158-499c-bda7-6797a394b22a,Y0000012409
e0c6d641-6c6e-4799-865b-8151291a7e8d,Y0000045055
aa08b70b-0a8f-4162-95b4-8549d3b3e97b,Y0000045057
865d5175-f740-4c3f-8324-90a0e077753a,Y0000039759
065227ed-a2fe-4f3f-a7f9-6ce35a8ad7b7,Y0000050204
2521ede4-7201-4f22-8fcb-d3b4d7b742fe,Y0000045523
27e40556-36eb-4db2-a887-567266054976,Y0000000889
0069ff73-041b-4e12-ab1e-1a3990b0c592,Y0000021358
c77fd170-8552-4697-abd5-38fe868cca72,Y0000018264
bd07deb1-6091-472b-a0ff-645a85d0287c,Y0000047057
f61445a0-df0b-47dc-8158-8ac22db63ff0, 0000000403
51bbdd4a-fb6c-4e35-bf07-c283727007d3,Y0000000737
d435dd4c-499a-42e5-9e83-13022472cff6,Y0000043978
852b0075-9b18-4c2c-b112-9bc3e43fb80c,Y0000042547
a1c32f86-9f72-419f-b573-7bb3fba31ec3,Y0000041597
50ab6d68-1fbc-4001-a0a2-38536f3b9b47,Y0000044346
aa8dbb5d-3373-4d2d-945d-e8d75c94cd24,Y0000047414
6ef24a8c-d145-4780-8fd3-90e99db72ca3,Y0000047411
92210d8a-30bf-4c34-87de-6bcc69c7049c,Y0000050650
21821136-7cda-4f97-a91e-91fa06975bd5,Y0000047422
2c009a68-c7ce-4c9e-89db-90e12f9acb29,Y0000013056
264fdbf1-dbf0-41ad-aa50-57a322a4ea68,Y0000047476
33230541-8af0-4033-ab3d-1f8ceec42dea,Y0000042444
bcb90489-aab8-4d86-9b45-617b1ee63b08,Y0000047495
57513bcc-80d7-48a4-bf28-7a063067f3a2,Y0000043164
973f3dcf-07fa-48d6-b00f-135e077b967c,Y0000022121
2bf12179-0fbb-4dcd-9a0b-11493b750ff9,Y0000003288
efd9180b-a445-41ca-847c-4fc707d7553f,Y0000015041
0ffe4f31-d17e-4c77-b7b4-45528fec10d6,Y0000000888
a307ce76-14e4-4fdf-a248-817cd28fa3b6,Y0000047488
bb99f715-d212-4ac2-8033-587ed61c7ca9,Y0000045475
f766de2f-51b2-41c7-a48f-52ff2cdebdad,Y0000001046
4c2c4650-6a78-4884-aee7-410734ae6e99,Y0000050991
90d1f0f9-c81b-421c-a072-4b6c3aac6c21,Y0000047056
3730bffc-d695-4655-8720-dd668be7216a,Y0000043555
2e0fa155-3cfa-4a67-b404-631fe37da720,Y0000047482
